packFile	sourceAssetPath	guid	type	packedSizeBytes
globalgamemanagers.assets		00000000000000000000000000000000	PreloadData	361
globalgamemanagers.assets	Resources/unity_builtin_extra	0000000000000000f000000000000000	Material	304
globalgamemanagers.assets	Built-in Texture2D: Splash Screen Unity Logo	00000000000000000000000000000000	Texture2D	2796376
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_9.png	071e954febf155243a6c81e48f452644	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium01.png	1097e90e1306e26439701489f391a6c0	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_23.png	10b6c6d22e73dea46a8ab36b6eebd629	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_2.png	1134690bf9216164dbc75050e35b7900	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_17.png	14381521ff11cb74abe3fe65401c23be	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_31.png	179f794063d2a66478e6e726f84a65bc	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_25.png	1c3c6d69a645b804fa232004b96b7ad3	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/DebugFont.tga	26a413214480ef144b2915d6ff4d0beb	Texture2D	16508
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_4.png	2ca97df9d1801e84a8a8f2c53cb744f0	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_5.png	3302065f671a8450b82c9ddf07426f3a	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_0.png	36f118343fc974119bee3d09e2111500	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_6.png	39451254daebd6d40b52899c1f1c0c1b	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_14.png	47a45908f6db0cb44a0d5e961143afec	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_1.png	4b7b083e6b6734e8bb2838b0b50a0bc8	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_15.png	4dcc0502f8586f941b5c4a66717205e8	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium05.png	510a2f57334933e4a8dbabe4c30204e4	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/SMAA/SearchTex.tga	51eee22c2a633ef4aada830eed57c3fd	Texture2D	1148
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_6.png	56a77a3e8d64f47b6afe9e3c95cb57d5	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Large02.png	5cdee82a77d13994f83b8fdabed7c301	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Thin01.png	654c582f7f8a5a14dbd7d119cbde215d	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_3.png	7ce2118f74614a94aa8a0cdf2e6062c3	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_0.png	81200413a40918d4d8702e94db29911c	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_30.png	896d9004736809c4fb5973b7c12eb8b9	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_10.png	96aaab9cc247d0b4c98132159688c1af	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium03.png	9930fb4528622b34687b00bbe6883de7	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_16.png	9d92991794bb5864c8085468b97aa067	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_24.png	a2ec5cbf5a9b64345ad3fab0912ddf7b	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium06.png	b4db8180660810945bf8d55ab44352ad	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium04.png	bd9e8c758250ef449a4b4bfaad7a2133	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_12.png	bfed3e498947fcb4890b7f40f54d85b9	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_2.png	c06cc21c692f94f5fb5206247191eeee	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_7.png	c94ad916058dff743b0f1c969ddbe660	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_27.png	c989e1ed85cf7154caa922fec53e6af6	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_20.png	c9bd74624d8070f429e3f46d161f9204	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_3.png	cb76dd40fa7654f9587f6a344f125c9a	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_26.png	d18a24d7b4ed50f4387993566d9d3ae2	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/SMAA/AreaTex.tga	d1f1048909d55cd4fa1126ab998f617e	Texture2D	268920
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_18.png	d36f0fe53425e08499a2333cf423634c	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_19.png	d4044ea2490d63b43aa1765f8efbf8a9	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_1.png	d50c5e07c9911a74982bddf7f3075e7b	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_13.png	d512512f4af60a442ab3458489412954	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_21.png	d5c9b274310e5524ebe32a4e4da3df1f	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Thin02.png	dd77ffd079630404e879388999033049	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise256/LDR_LLL1_4.png	e32226222ff144b24bf3a5a451de54bc	Texture2D	65660
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise64/L/LDR_LLL1_0.png	e3d24661c1e055f45a7560c033dbb837	Texture2D	4220
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_5.png	e63eef8f54aa9dc4da9a5ac094b503b5	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_8.png	ed5ea7ce59ca8ec4f9f14bf470a30f35	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Medium02.png	f0b67500f7fad3b4c9f2b13e8f41ba6e	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_22.png	f69770e54f2823f43badf77916acad83	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BayerMatrix.png	f9ee4ed84c1d10c49aabb9b210b0fc44	Texture2D	140
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_29.png	fa042edbfc40fbd4bad0ab9d505b1223	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_11.png	fc3fa8f108657e14486697c9a84ccfc5	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/FilmGrain/Large01.png	fd2fd78b392986e42a12df2177d3b89c	Texture2D	262264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Textures/BlueNoise16/L/LDR_LLL1_28.png	ff47e5a0f105eb34883b973e51f4db62	Texture2D	380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/Sampling.shader	04c410c9937594faa893a11dceb85f7e	Shader	3900
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/ScreenSpaceAmbientOcclusion.shader	0849e84e3d62649e8882e9d6f056a017	Shader	34832
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/SDFBaker/RayMapVoxelize.shader	0b3b82b438158984dbccd69f0afe6ae6	Shader	7584
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/StopNaN.shader	1121bb4e615ca3c48b214e79e841e823	Shader	3884
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Shaders/CoreCopy.shader	12dc59547ea167a4ab435097dd0f9add	Shader	5908
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/CameraMotionBlur.shader	1edcd131364091c46a17cbff0b1de97a	Shader	19412
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/ClusterDeferred.shader	222cce62363a44a380c36bf03b392608	Shader	8404
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrassBillboard.shader	29868e73b638e48ca99a19ea58c48d90	Shader	46676
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/BokehDepthOfField.shader	2aed67ad60045d54ba3a00c91e2d2631	Shader	29976
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/Empty.shader	33a2079f6a2db4c4eb2e44b33f4ddf6b	Shader	3444
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/RenderPipelineResources/FallbackShader.shader	36e335017ad71d54fbb10842863188ae	Shader	3336
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/XR/XROcclusionMesh.shader	4431b1f1f743fbf4eb310a967890cbea	Shader	396
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/EdgeAdaptiveSpatialUpsampling.shader	562b7ae4f629f144aa97780546fce7c6	Shader	6976
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Debug/HDRDebugView.shader	573620ae32aec764abd4d728906d2587	Shader	11740
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/GaussianDepthOfField.shader	5e7134d6e63e0bc47a1dd2669cedb379	Shader	16272
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/Bloom.shader	5f1864addb451f54bae8c86d230f736e	Shader	21620
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Vrs/Shaders/VrsVisualization.shader	620b55b8040a88d468e94abe55bed5ba	Shader	2452
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/SubpixelMorphologicalAntialiasing.shader	63eaba0ebfb82cc43bde059b4a8c65f6	Shader	14076
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/LutBuilderLdr.shader	65df88701913c224d95fc554db28381a	Shader	7140
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/LensFlareDataDriven.shader	6cda457ac28612740adb23da5d39ea92	Shader	27264
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/LensFlareScreenSpace.shader	701880fecb344ea4c9cd0db3407ab287	Shader	18340
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/StencilDitherMaskSeed.shader	8c3ee818f2efa514c889881ccb2e95a2	Shader	3948
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/CoreBlit.shader	93446b5c5339d4f00b85c159e1159b7c	Shader	64480
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/TemporalAA.shader	9c70c1a35ff15f340b38ea84842358bf	Shader	23768
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/PaniniProjection.shader	a15b78cf8ca26ca4fb2090293153c62c	Shader	4368
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/BlitHDROverlay.shader	a89bee29cffa951418fc1e2da94d1959	Shader	476
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/FinalPost.shader	c49e63ed1bbcb334780a3bd19dfed403	Shader	31996
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/CameraMotionVectors.shader	c56b7e0d4c7cb484e959caeeedae9bbf	Shader	4380
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Debug/DebugReplacement.shader	cf852408f2e174538bcd9b7fda1c5ae7	Shader	4692
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/CoreBlitColorAndDepth.shader	d104b2fc1ca6445babb8e90b0758136b	Shader	9396
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/XR/XRMirrorView.shader	d5a307c014552314b9f560906d708772	Shader	480
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/CopyDepth.shader	d6dae50ee9e1bfa4db75f19f99355220	Shader	4504
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Terrain/WavingGrass.shader	e507fdfead5ca47e8b9a768b51c291a1	Shader	92460
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/FallbackError.shader	e6e9a19c3678ded42a3bc431ebef7dbd	Shader	4116
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/UberPost.shader	e7857e9d0c934dc4f83f270f8447b006	Shader	441324
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/ScalingSetup.shader	e8ee25143a34b8c4388709ea947055d1	Shader	6568
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Utils/StencilDeferred.shader	e9155b26e1bc55942a41e518703fe304	Shader	18836
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/PostProcessing/LutBuilderHdr.shader	ec9fec698a3456d4fb18cf8bacb7a2bc	Shader	10280
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Runtime/Decal/DBuffer/DBufferClear.shader	f056d8bd2a1c7e44e9729144b4c70395	Shader	448
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Terrain/TerrainDetailLit.shader	f6783ab646d374f94b199774402a5144	Shader	26588
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/XR/XRMotionVector.shader	f89aac1e4f84468418fe30e611dff395	Shader	360
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/VFXCopyBuffer.compute	23c51f21a3503f6428b527b01f8a2f4e	ComputeShader	13176
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Shaders/Debug/ProbeVolumeSamplingDebugPositionNormal.compute	53626a513ea68ce47b59dc1299fe3959	ComputeShader	3024
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/SDFBaker/GenSdfRayMap.compute	691556691a6b4a941878dbc0303d3972	ComputeShader	126648
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/VFXPrefixSum.compute	783e0fdc1a277f54bb851fd2ceab1e7f	ComputeShader	26804
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/VFXFillIndirectArgs.compute	84a17cfa13e40ae4082ef42714f0a81c	ComputeShader	8368
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/UpdateStrips.compute	8fa6c4009fe2a4d4486c62736fc30ad8	ComputeShader	4124
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Vrs/Shaders/VrsTexture.compute	cacb30de6c40c7444bbc78cb0a81fd2a	ComputeShader	20
globalgamemanagers.assets	Packages/com.unity.visualeffectgraph/Shaders/Sort.compute	ea257ca3cfb12a642a5025e612af6b2a	ComputeShader	151968
globalgamemanagers.assets	Packages/com.unity.burst/Runtime/Intrinsics/x86/Common.cs	000378914c63384c8062cbad18605802	MonoScript	84
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Debugging/Prefabs/Scripts/DebugUIHandlerIndirectToggle.cs	0012fc4688b5d5342a441aa32c0e099e	MonoScript	152
globalgamemanagers.assets	Packages/com.unity.xr.core-utils/Runtime/Datums/IntDatumProperty.cs	002ffe0877a03b443a74a3358a79b7c3	MonoScript	116
globalgamemanagers.assets	Packages/com.unity.cinemachine/Runtime/ThirdParty/Clipper.Minkowski.cs	004689f31515e42c5b09455132176233	MonoScript	108
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Plugins/XR/Haptics/GetCurrentHapticStateCommand.cs	0049e966b9953774fa3d07808a5555a9	MonoScript	148
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/Water/WaterDecal/Legacy/WaterFoamGenerator.cs	0050ecd2d32680645848edd91f37442d	MonoScript	156
globalgamemanagers.assets	Packages/com.unity.ugui/Runtime/UGUI/UI/Core/Layout/LayoutRebuilder.cs	006633c8a6f4ae94aa9babf72234e1a2	MonoScript	100
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Cloning/CloningContext.cs	006f225b9646c461aa078fc0b336581e	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Ports/ValueInput.cs	007cbc9def94c40749ee3cfe2a0f9595	MonoScript	112
globalgamemanagers.assets	Packages/com.unity.visualscripting/DocCodeExamples/VariableExamples.cs	008aaf0122c64347b088ad6d93484cb6	MonoScript	108
globalgamemanagers.assets	Packages/com.unity.splines/Runtime/SplineModificationData.cs	00a29581dcde43288acba10562a4dc63	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Runtime/MotionVectors.cs	00a88cea6e93342c38794220d3168827	MonoScript	152
globalgamemanagers.assets	Packages/com.unity.cinemachine/Runtime/Core/ScreenComposerSettings.cs	00ae3a1da2e98ca43a0992f148b20163	MonoScript	124
globalgamemanagers.assets	Packages/com.unity.cinemachine/Runtime/Impulse/CinemachineImpulseListener.cs	00b2d199b96b516448144ab30fb26aed	MonoScript	132
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Reflection/HDRuntimeReflectionSystem.cs	00c3be65215559c42bba2abf620a20d1	MonoScript	172
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Variables/Obsolete/IApplicationVariableUnit.cs	00c6b8a0c75cc4975bf92e13d746066e	MonoScript	136
globalgamemanagers.assets	Packages/com.unity.cinemachine/Runtime/Debug/DebugText.cs	01011f0717cf4b59b383b1fa591ddb07	MonoScript	100
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Math/Vector3/Vector3DotProduct.cs	0125b60bd8dc34ae0ab7f775d53256c9	MonoScript	128
globalgamemanagers.assets	Packages/com.unity.splines/Runtime/ISplineProvider.cs	014bdaee1f9322e4aab0358e6f7e3959	MonoScript	104
globalgamemanagers.assets	Packages/com.unity.xr.openxr/Runtime/Features/SpaceWarpFeature.cs	01512f11fe5096443ad972feb69271f6	MonoScript	116
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Editor/AssetImporter/InputActionAssetIconLoader.cs	015a929bdae646a99b91b756b998233f	MonoScript	144
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Runtime/Passes/PostProcess/StpPostProcessPass.cs	015eb3e4cffa84bdfb3961bc135baa65	MonoScript	148
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Plugins/UI/InputSystemUIInputModule.cs	01614664b831546d2ae94a42149d80ac	MonoScript	132
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Debugging/DebugOverlay.cs	01796373c956d2c40b09d1e150c2a2bd	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Inputs/InputActionManager.cs	017c5e3933235514c9520e1dace2a4b2	MonoScript	148
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Interaction/Interactors/Visuals/CurveVisualController.deprecated.cs	018f5ece25ee46844991701d390bcb7d	MonoScript	168
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Inputs/Simulation/SimulatedInputLayoutLoader.cs	0194c5aa9a11ea042b3ab5f4954c5182	MonoScript	172
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Listeners/MonoBehaviour/UnityOnBecameVisibleMessageListener.cs	01ac5a8a1a8d436cb525954035efd21b	MonoScript	160
globalgamemanagers.assets	Packages/com.unity.timeline/Runtime/Utilities/AnimationPreviewUtilities.cs	01da6c5b7c781174d818662ce6f39b8b	MonoScript	128
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Locomotion/Teleportation/TeleportationProvider.cs	01f69dc1cb084aa42b2f2f8cd87bc770	MonoScript	172
globalgamemanagers.assets	Packages/com.unity.ugui/Runtime/UGUI/UI/Core/VertexModifiers/PositionAsUV1.cs	020ee4c1798a3d243a4b8cbfee6cac2d	MonoScript	100
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Editor/UITKAssetEditor/Views/ActionMapsView.cs	0226840818c8be84a9d8774a2529fe86	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Vrs/VrsLut.cs	022af1b7cce79be46aec3272d72bf1f8	MonoScript	112
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.State/Units/GetStateGraph.cs	02340750a7dc34f77b5c1050bbc54f64	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Operators/GreaterThanHandler.cs	0257df31bc561468aa180247d70ae0fe	MonoScript	128
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Events/IInputEventTypeInfo.cs	02a54f9a4f584f5397cf3e9697372394	MonoScript	128
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Collections/Lists/RemoveListItemAt.cs	02d696148f8cb481195f3b8f9e6704b3	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Debugging/DebugUI.Containers.cs	02feae31429679949ab4a4a40c8ad34e	MonoScript	124
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Dependencies/FullSerializer/Internal/fsCyclicReferenceManager.cs	0304625fd852e4c1a88e3a6367245d13	MonoScript	160
globalgamemanagers.assets	Packages/com.unity.timeline/Runtime/Animation/AnimationPlayableAsset.cs	030f85c3f73729f4f976f66ffb23b875	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Runtime/Debug/UniversalRenderPipelineVolumeDebugSettings.deprecated.cs	03143e7f435146a583815fb58bdbd8a2	MonoScript	208
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/EditorBinding/Inspector/InspectorLabelAttribute.cs	032176a8438164e56a69202380b151d6	MonoScript	136
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Math/Scalar/ScalarNormalize.cs	0389410f80e484d5c91978c69536d70e	MonoScript	120
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Locomotion/Legacy/LocomotionSystem.cs	03a5df2202a8b96488c744be3bd0c33e	MonoScript	132
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipelineResources/ComputeMaterialLibrary.cs	041122990f534c38885360da7b438072	MonoScript	164
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipeline/HDRenderPipeline.LookDev.cs	042c6420cf5f4bb4fa4f7c404c911d3d	MonoScript	156
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Math/Vector3/Vector3Angle.cs	0477178b781c14585ab8bdf5de793c55	MonoScript	112
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/Settings/HDRenderPipelineRuntimeMaterials.cs	047800fd4789ea944b72a0e53b3449a2	MonoScript	180
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Interaction/Controllers/InteractionState.cs	048000243dcba7148ba3feb35e4ceac8	MonoScript	132
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Lighting/ProbeVolume/ProbeVolumeConstantRuntimeResources.cs	048170d3a5da040f2b4a67567f20e84d	MonoScript	168
globalgamemanagers.assets	Packages/com.unity.render-pipelines.high-definition/Runtime/RenderPipeline/Raytracing/HDRaytracingManager.cs	04abd42dd72478849a403cbb3c0daeeb	MonoScript	152
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Reflection/Optimization/StaticActionInvoker_2.cs	04e713e5043874d68b4f7e6998aabacb	MonoScript	132
globalgamemanagers.assets	Packages/com.unity.render-pipelines.core/Runtime/Lighting/ProbeVolume/ProbeVolumeSceneData.cs	04fb4740d8c6dbc469086e13c435cd4b	MonoScript	136
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Flow/Framework/Events/Editor/OnDrawGizmosSelected.cs	04fe7c6c4902d4254b658c04af933870	MonoScript	128
globalgamemanagers.assets	Packages/com.unity.inputsystem/InputSystem/Actions/InputActionParameters.cs	050df780a05f4754b28e85d32a88da95	MonoScript	136
globalgamemanagers.assets	Packages/com.unity.xr.interaction.toolkit/Runtime/Utilities/Curves/CurveUtility.cs	051f69391367430ca66a21bd1e40106f	MonoScript	140
globalgamemanagers.assets	Packages/com.unity.render-pipelines.universal/Runtime/2D/UTess2D/PlanarGraph.cs	0521711fbb7a45e43b3e062a7efe1aa1	MonoScript	144
globalgamemanagers.assets	Packages/com.unity.visualscripting/Runtime/VisualScripting.Core/Exceptions/InvalidConversionException.cs	052fca7ced5fd4e419bc11f7627bbfc0	MonoScript	144
globalgamemanagers.assets	Packages/com.unity.probuilder/Runtime/Shapes/Sphere.cs	054265503d1c00b4ebd680d24b2fae37	MonoScript	100
