path,width,height,format,isReadable,mipmapCount,runtimeMemoryBytes,fileBytes,maxTextureSize,textureCompression,crunched,alphaSource,sRGBTexture,wrapMode,filterMode
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Cylinder.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,306,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Cylinder@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,455,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Door.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,304,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Door@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,452,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Pipe.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,354,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Pipe@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,656,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Plane.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,178,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Plane@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,244,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Prism.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,342,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Prism@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,576,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Sphere.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,405,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Sphere@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,828,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Sprite.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,282,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Sprite@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,485,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Stair.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,345,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Stair@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,514,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Torus.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,398,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/on/Torus@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,709,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Pipe.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,402,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Pipe@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,775,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Pipe_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,409,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Pipe_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,780,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Plane.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,181,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Plane@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,258,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Plane_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,177,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Plane_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,241,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Prism.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,403,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Prism@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,716,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Prism_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,429,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Prism_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,773,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sphere.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,504,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sphere@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,974,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sphere_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,519,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sphere_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,11952,996,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sprite.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,297,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sprite@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,523,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sprite_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,309,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Sprite_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,523,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Stairs.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,354,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Stairs@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,535,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Stairs_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,337,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Stairs_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,557,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Torus.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,458,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Torus@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,810,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Torus_Light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,462,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/Tools/ShapeTool/Torus_Light@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,836,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/camera-64x64.png",64,64,"R8G8B8A8_SRGB",False,1,33744,1126,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/camera-64x64_Light.png",64,64,"R8G8B8A8_SRGB",False,1,33744,1041,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/ProBuilderGUI_UV_Manip_Off.png",19,18,"R8G8B8A8_SRGB",False,1,3712,3001,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/ProBuilderGUI_UV_Manip_On.png",19,18,"R8G8B8A8_SRGB",False,1,3712,3018,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/ProBuilderGUI_UV_ShowTexture_Off.png",19,18,"R8G8B8A8_SRGB",False,1,3745,2921,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Icons/UVEditor/ProBuilderGUI_UV_ShowTexture_On.png",19,18,"R8G8B8A8_SRGB",False,1,3712,2925,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.probuilder/Content/Material/Textures/Checker.png",128,128,"RGBA_DXT1_SRGB",False,8,23360,471,1024,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_Collider.png",512,512,"RGBA_DXT5_SRGB",False,10,700080,4787,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_NoDraw.png",512,512,"RGBA_DXT1_SRGB",False,10,350528,7618,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Material/Textures/GridBox_Trigger.png",512,512,"RGBA_DXT5_SRGB",False,10,700080,4112,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.probuilder/Content/Resources/Textures/GridBox_Default.png",512,512,"RGBA_DXT1_SRGB",False,10,350528,9471,1024,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_RenderPipelineResources@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,454,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_RenderPipelineResources@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,781,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_RenderPipelineResources@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1502,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_RenderPipelineResources@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,2648,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_RenderPipelineResources@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,5354,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_Volume@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,585,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_Volume@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,1040,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_Volume@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1819,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_Volume@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,2882,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_Volume@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,5028,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_VolumeProfile@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,464,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_VolumeProfile@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,815,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_VolumeProfile@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1453,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_VolumeProfile@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,2391,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/d_VolumeProfile@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,4700,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/d_PassInspector@16.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,316,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/d_PassInspector@32.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,575,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/d_Resources@16.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,204,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/d_Resources@32.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,276,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/PassInspector@16.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,332,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/PassInspector@32.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,616,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/Resources@16.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,202,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderGraphViewer/Resources@32.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,273,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderPipelineResources@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,505,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderPipelineResources@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,918,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderPipelineResources@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1745,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderPipelineResources@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,3087,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/RenderPipelineResources@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,6301,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/Volume@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,607,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/Volume@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,1096,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/Volume@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1907,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/Volume@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,3031,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/Volume@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,5205,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/VolumeProfile@16.png",16,16,"R8G8B8A8_SRGB",True,1,3024,506,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/VolumeProfile@32.png",32,32,"R8G8B8A8_SRGB",True,1,9168,944,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/VolumeProfile@64.png",64,64,"R8G8B8A8_SRGB",True,1,33744,1762,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/VolumeProfile@128.png",128,128,"R8G8B8A8_SRGB",True,1,132048,4807,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/MipLevels/VolumeProfile@256.png",256,256,"R8G8B8A8_SRGB",True,1,525264,7862,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_DecalProjector Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700090,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_LocalVolumetricFog Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700094,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_PassInspector Icon.asset",32,32,"R8G8B8A8_SRGB",False,6,11896,11955,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_RenderPipelineResources Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700132,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_Resources Icon.asset",32,32,"R8G8B8A8_SRGB",False,6,11896,11951,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_Volume Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700115,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/d_VolumeProfile Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700122,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/DecalProjector Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700088,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/LocalVolumetricFog Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700092,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/PassInspector Icon.asset",32,32,"R8G8B8A8_SRGB",False,6,11896,11953,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/RenderPipelineResources Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700130,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/Resources Icon.asset",32,32,"R8G8B8A8_SRGB",False,6,11896,11949,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/Volume Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700113,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/Processed/VolumeProfile Icon.asset",256,256,"R8G8B8A8_SRGB",False,9,700024,700120,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/AccelerationStructure@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,321,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/Buffer@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,306,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_AccelerationStructure@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,331,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_Buffer@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,302,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_FramebufferFetch@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,597,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_Global@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,1032,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_Import@2x.png",32,32,"RGBA_DXT1_SRGB",False,6,2368,506,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_MemorylessTexture@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,254,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_MultipleUsage.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,526,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_PassInspector@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,626,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_Resources@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,292,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_ScriptLink@2x.png",64,32,"RGBA_DXT1_SRGB",False,7,4256,6446,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/d_Texture@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,282,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/dash.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,161,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/FramebufferFetch@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,593,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/Global@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,1033,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/Import@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,574,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/MemorylessTexture@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,263,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/MultipleUsage.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,307,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/PassInspector@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,616,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/Resources@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,273,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/ScriptLink@2x.png",64,32,"RGBA_DXT1_SRGB",False,7,3744,6327,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Icons/RenderGraphViewer/Texture@2x.png",32,32,"RGBA_DXT5_SRGB",False,6,3760,292,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Lighting/Icons/Advanced_Pressed_mini.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,3061,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.render-pipelines.core/Editor/Lighting/Icons/Advanced_UnPressed_mini.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,2109,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
